following,followers,actions,is_retweet,location,Type
0.0,32400.0,,0.0,61'94'04'토벤이,Quality
23027.0,25992.0,3136.0,0.0,United States,Spam
1057.0,732.0,3660.0,1.0,United States,Spam
792.0,878.0,2719.0,1.0,United States,Spam
5083.0,15266.0,12561.0,0.0,United States,Spam
0.0,0.0,12.0,0.0,Cardiff,Quality
0.0,0.0,,0.0,,Quality
0.0,59200000.0,,0.0,"Washington, DC",Quality
0.0,0.0,,0.0,in miami and on miami beach,Quality
0.0,25900.0,89.0,0.0,"Marshall, MN",Quality
0.0,0.0,,0.0,,Quality
1930.0,2457.0,15559.0,1.0,United States,Spam
0.0,0.0,,0.0,,Quality
0.0,0.0,0.0,0.0,Kamloops,Quality
7592.0,16261.0,16007.0,0.0,United States,Spam
7370.0,17675.0,43680.0,0.0,United States,Spam
5013.0,18569.0,19763.0,0.0,United States,Spam
883.0,954.0,6113.0,1.0,United States,Spam
0.0,0.0,16.0,0.0,Falkirk High School PE Dept,Quality
1661.0,1666.0,3462.0,1.0,United States,Spam
696.0,707.0,3257.0,1.0,United States,Spam
0.0,20400.0,19.0,0.0,Catholic University of America,Quality
110.0,203.0,517.0,1.0,United States,Spam
0.0,0.0,,1.0,,Quality
1953.0,1328.0,3056.0,0.0,Tangerang,Spam
0.0,0.0,0.0,0.0,alex 😾 💟,Quality
9980.0,13768.0,14219.0,0.0,United States,Spam
0.0,0.0,,0.0,Philippines,Quality
5707.0,18597.0,5946.0,0.0,United States,Spam
894.0,5799.0,5133.0,0.0,United States,Spam
5150.0,18658.0,18666.0,0.0,United States,Spam
2370.0,2573.0,19535.0,1.0,United States,Spam
0.0,0.0,,1.0,The here and now,Quality
1931.0,2463.0,15017.0,1.0,United States,Spam
9422.0,17345.0,13083.0,0.0,United States,Spam
0.0,0.0,7.0,0.0,Harrisburg PA,Quality
35400.0,41800.0,125.0,0.0,Brooklyn - IG: Handsomeasshole,Quality
0.0,11000.0,,0.0,,Quality
0.0,0.0,,0.0,Epsom & Ewell Surrey,Quality
2288.0,2831.0,38359.0,1.0,United States,Spam
4257.0,25266.0,46273.0,0.0,United States,Spam
17376.0,30823.0,29825.0,0.0,United States,Spam
130000.0,193000.0,520.0,0.0,,Quality
,0.0,0.0,0.0,,Quality
0.0,0.0,,1.0,Philippines,Quality
0.0,0.0,0.0,0.0,"Nashville, TN",Quality
0.0,0.0,,0.0,snapchat: lilymjg,Quality
276.0,16.0,302.0,0.0,京都 / フランクフルト,Spam
0.0,0.0,,0.0,"Houston, TX  📍",Quality
4900.0,2739.0,3434.0,0.0,NY/Zone 6,Spam
246.0,2151.0,145004.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,India,Quality
537.0,836.0,4392.0,1.0,United States,Spam
0.0,0.0,,0.0,"Miami, FL.",Quality
0.0,0.0,,0.0,,Quality
7235.0,17671.0,43901.0,0.0,United States,Spam
2296.0,2785.0,35947.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,Ossett and Gawthorpe,Quality
0.0,0.0,0.0,0.0,"Santa Cruz, CA",Quality
0.0,0.0,2.0,0.0,United States,Quality
3416.0,11438.0,13111.0,0.0,United States,Spam
0.0,0.0,913.0,0.0,Toronto,Quality
0.0,162000.0,1238.0,0.0,"London, England",Quality
0.0,0.0,11.0,0.0,Pink Ocean,Quality
3662.0,2334.0,2472.0,0.0,"Chicago, IL, USA",Spam
6703.0,16934.0,25695.0,0.0,United States,Spam
1920.0,13252.0,18505.0,0.0,United States,Spam
1850.0,1651.0,5455.0,1.0,United States,Spam
1731.0,1221.0,5325.0,0.0,in Gods hands,Spam
,0.0,0.0,0.0,,Quality
0.0,0.0,,1.0,,Quality
0.0,0.0,18.0,0.0,,Quality
0.0,82600.0,36.0,0.0,"New York, NY",Quality
0.0,0.0,,0.0,,Quality
849.0,1650.0,2535.0,0.0,United States,Spam
0.0,0.0,,0.0,"Indiana, USA",Quality
440.0,193.0,764.0,0.0,United States,Spam
13700.0,30300.0,6.0,0.0,"Federal Capital Territory, Nig",Quality
0.0,86200.0,,0.0,*Turn on notifications*,Quality
529.0,910.0,2576.0,1.0,United States,Spam
9.0,5.0,1144.0,1.0,Surrey,Spam
1350.0,547.0,1009.0,1.0,United States,Spam
13120.0,14759.0,20412.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,"Trois-Rivières, Québec",Quality
1316.0,237.0,630.0,0.0,United States,Spam
0.0,0.0,,0.0,"Houston, TX",Quality
543.0,483.0,6348.0,1.0,United States,Spam
910.0,871.0,2627.0,1.0,United States,Spam
4569.0,24572.0,35694.0,0.0,United States,Spam
0.0,0.0,,1.0,"St. Louis, MO",Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,,0.0,Amman,Quality
34.0,2.0,2433.0,0.0,New Orleans | Baton Rouge,Spam
309.0,767.0,6313.0,1.0,United States,Spam
3223.0,3257.0,3014.0,1.0,United States,Spam
2942.0,1050.0,4325.0,0.0,"Phoenix, AZ",Spam
0.0,0.0,,1.0,,Quality
0.0,0.0,,0.0,,Quality
,0.0,6.0,0.0,"Azle, TX",Quality
2986.0,800.0,3226.0,1.0,b-o-o-g-i-e wang ziyi hey bro,Spam
5713.0,7816.0,11589.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,65,Quality
0.0,40100.0,,0.0,अंधेरनगरी,Quality
14350.0,13255.0,20878.0,0.0,United States,Spam
986.0,3004.0,33395.0,0.0,United States,Spam
0.0,49700.0,528.0,0.0,"Manila, Philippines",Quality
8542.0,12265.0,31707.0,0.0,United States,Spam
3573.0,4111.0,5053.0,1.0,United States,Spam
0.0,125000.0,54.0,0.0,,Quality
0.0,0.0,44.0,0.0,,Quality
11300.0,16700.0,4.0,0.0,"Manchester,England",Quality
0.0,0.0,,0.0,Manchester,Quality
547.0,851.0,2241.0,1.0,United States,Spam
5899.0,15917.0,9563.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,,Quality
21055.0,19325.0,1592.0,0.0,United States,Spam
63.0,61.0,709.0,0.0,"Newmarket, England",Spam
0.0,0.0,312.0,0.0,cheshire // cambridge,Quality
0.0,0.0,,0.0,"Houston, TX",Quality
58400.0,21400000.0,,0.0,,Quality
1031.0,52.0,1940.0,0.0,"Oklahoma, USA",Spam
0.0,0.0,4.0,0.0,301,Quality
0.0,0.0,0.0,0.0,,Quality
0.0,7490000.0,,0.0,,Quality
0.0,0.0,0.0,0.0,"Asbury Park, NJ",Quality
0.0,0.0,,0.0,Hyrule Castle,Quality
455.0,840.0,1332.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,WorldWide,Quality
1054.0,749.0,4066.0,1.0,United States,Spam
0.0,12100.0,114.0,0.0,Egypt,Quality
0.0,0.0,,0.0,Nederland,Quality
2898.0,1231.0,904.0,0.0,Haiti - New Orleans,Spam
1930.0,2457.0,15566.0,1.0,United States,Spam
3004.0,3344.0,4858.0,1.0,United States,Spam
825.0,1057.0,3192.0,1.0,United States,Spam
4373.0,2917.0,5528.0,1.0,United States,Spam
0.0,0.0,24.0,0.0,"Norman, OK",Quality
2524.0,2082.0,3939.0,1.0,United States,Spam
104.0,62.0,44.0,0.0,United States,Spam
0.0,10700.0,2.0,0.0,"Las Vegas, NV",Quality
0.0,0.0,0.0,0.0,beth,Quality
0.0,0.0,,1.0,"Terrell, Texas USA",Quality
0.0,0.0,0.0,0.0,Treat People With Kindness,Quality
6873.0,14943.0,22489.0,0.0,United States,Spam
1321.0,1544.0,1513.0,1.0,United States,Spam
0.0,0.0,,0.0,MNL,Quality
0.0,22300.0,2.0,0.0,Glasgow,Quality
0.0,0.0,10.0,0.0,Cambridge,Quality
2940.0,3853.0,34272.0,0.0,United States,Spam
0.0,0.0,336.0,0.0,Florida,Quality
5523.0,17413.0,14028.0,0.0,United States,Spam
0.0,25700.0,1116.0,0.0,Maybe someday,Quality
0.0,0.0,,0.0,Somewhere in Florida,Quality
0.0,151000.0,,0.0,,Quality
0.0,0.0,0.0,0.0,Saturn,Quality
0.0,0.0,0.0,0.0,Pampanga,Quality
1479.0,2226.0,8478.0,1.0,United States,Spam
0.0,2.0,1117.0,0.0,"Negri Sembilan, Malaysia",Spam
0.0,3340000.0,1047.0,0.0,,Quality
4822.0,2142.0,1305.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,Jakarta,Quality
0.0,0.0,0.0,0.0,"Tempe, Arizona",Quality
6705.0,16938.0,25871.0,0.0,United States,Spam
0.0,75200.0,369.0,0.0,"Paris, FRANCE",Quality
0.0,30100.0,114.0,0.0,"Tokyo, Japan",Quality
0.0,0.0,,1.0,"Modesto, CA",Quality
0.0,0.0,2.0,0.0,DC ⏩NC,Quality
0.0,0.0,,0.0,"Houston, TX",Quality
2914.0,2175.0,4953.0,1.0,United States,Spam
0.0,0.0,,0.0,,Quality
0.0,0.0,,0.0,Jersey,Quality
0.0,0.0,0.0,0.0,"New York, New York",Quality
0.0,0.0,,1.0,M16 0RA,Quality
2946.0,576.0,1852.0,0.0,"Dubai, UAE",Spam
0.0,0.0,,0.0,coffee,Quality
0.0,85600.0,,0.0,Los Angeles and New York,Quality
0.0,0.0,,0.0,The Hospital,Quality
249.0,2437.0,151893.0,1.0,United States,Spam
0.0,0.0,,1.0,Nambia,Quality
917.0,879.0,1942.0,1.0,United States,Spam
0.0,196000.0,,0.0,ig: thekhayalan,Quality
628.0,700.0,2277.0,1.0,United States,Spam
35321.0,38703.0,4707.0,0.0,United States,Spam
19945.0,64654.0,21863.0,0.0,,Spam
10251.0,11274.0,20138.0,0.0,United States,Spam
,0.0,0.0,0.0,,Quality
2291.0,2962.0,4990.0,1.0,United States,Spam
0.0,0.0,,0.0,Between England & New England,Quality
0.0,0.0,0.0,0.0,ST.LOUIS MISERY,Quality
2907.0,1531.0,8545.0,0.0,"Terrell, Texas USA",Spam
0.0,17500.0,12.0,0.0,"Va Beach, VA",Quality
13467.0,54078.0,17910.0,1.0,United States,Spam
0.0,253000.0,7.0,0.0,"2000 matches, 63 ATP tournaments, live & replays",Quality
1607.0,1577.0,991.0,1.0,United States,Spam
58000.0,6920000.0,,0.0,LA,Quality
0.0,0.0,,0.0,"Miami, FL",Quality
2109.0,2395.0,9236.0,1.0,United States,Spam
9068.0,19057.0,17909.0,0.0,United States,Spam
0.0,0.0,18.0,0.0,"Tifton, GA",Quality
0.0,37300.0,12.0,0.0,"Geneva, Switzerland",Quality
269.0,92.0,255.0,0.0,United States,Spam
68.0,50.0,395.0,1.0,United States,Spam
0.0,701000.0,89.0,0.0,,Quality
0.0,0.0,0.0,0.0,hafsa ♡,Quality
0.0,725000.0,,0.0,,Quality
1536.0,2271.0,5537.0,0.0,United States,Spam
2004.0,2726.0,2016.0,1.0,United States,Spam
189000.0,196000.0,192.0,0.0,planet earth,Quality
11645.0,21435.0,50530.0,0.0,United States,Spam
0.0,28800.0,,0.0,Houston,Quality
0.0,1320000.0,11.0,0.0,,Quality
0.0,17100.0,12.0,0.0,"Washington, DC",Quality
11788.0,15246.0,36362.0,0.0,United States,Spam
2441.0,1117.0,1364.0,0.0,portland,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,32.0,0.0,The Vaal,Spam
1937.0,912.0,475.0,0.0,London UK,Spam
699.0,764.0,4380.0,1.0,United States,Spam
75110.0,113242.0,9092.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,New Jersey,Quality
415.0,762.0,2179.0,1.0,United States,Spam
2862.0,966.0,1862.0,0.0,home,Spam
0.0,0.0,0.0,0.0,Nigeria,Quality
847.0,912.0,1976.0,1.0,United States,Spam
0.0,0.0,,1.0,Woohp HQ,Quality
0.0,0.0,0.0,0.0,"Lehigh Valley, PA",Quality
13279.0,13323.0,21590.0,0.0,United States,Spam
246.0,2199.0,147497.0,1.0,United States,Spam
0.0,85500.0,424.0,0.0,,Quality
0.0,139.0,6427.0,1.0,United States,Spam
11618.0,21436.0,51546.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,0.0,0.0,"Sarasota, Florida",Quality
1.0,26.0,1990.0,0.0,w lil ba(and she will kill ya),Spam
8047.0,20265.0,7228.0,0.0,United States,Spam
836.0,924.0,6488.0,1.0,United States,Spam
0.0,0.0,,0.0,,Quality
0.0,0.0,0.0,0.0,Posadas / Misiones / Argentina,Quality
0.0,0.0,,0.0,,Quality
13305.0,15062.0,14203.0,0.0,United States,Spam
1033.0,1471.0,17558.0,1.0,United States,Spam
0.0,731000.0,,0.0,,Quality
1740.0,683.0,2078.0,0.0,Gaza,Spam
0.0,0.0,0.0,0.0,"Michigan, USA",Quality
0.0,11600.0,,0.0,,Quality
0.0,0.0,,1.0,,Quality
0.0,0.0,0.0,0.0,United Kingdom & Europe,Quality
3778.0,2423.0,15171.0,0.0,United States,Spam
6344.0,17832.0,9545.0,0.0,United States,Spam
244.0,2535.0,155926.0,1.0,United States,Spam
0.0,77700.0,,0.0,,Quality
0.0,0.0,,1.0,,Quality
724.0,787.0,4647.0,1.0,United States,Spam
1935.0,1869.0,3250.0,1.0,United States,Spam
0.0,1690000.0,,0.0,"London, UK",Quality
1367.0,1828.0,2682.0,1.0,United States,Spam
640.0,770.0,922.0,1.0,United States,Spam
0.0,10500.0,,0.0,"Ndola, Zambia",Quality
550.0,219.0,712.0,1.0,United States,Spam
10372.0,11999.0,9898.0,0.0,United States,Spam
0.0,6910000.0,,0.0,,Quality
4454.0,2343.0,732.0,0.0,"Sherman Oaks, CA",Spam
0.0,563000.0,329.0,0.0,,Quality
4396.0,3259.0,8086.0,0.0,"ÜT: 35.220446,-80.930963",Spam
0.0,0.0,13.0,0.0,"Pennsylvania, USA",Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,,Quality
0.0,10.0,2947.0,0.0,United States,Spam
1726.0,369.0,1001.0,1.0,United States,Spam
0.0,222000.0,473.0,0.0,,Quality
0.0,46100.0,6.0,0.0,Pakistan,Quality
234.0,117.0,400.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,"District of Columbia, USA",Quality
0.0,0.0,0.0,0.0,MSP/NY/LA,Quality
12700.0,14400.0,72.0,0.0,Florida Boi,Quality
0.0,25500.0,,0.0,Worldwide,Quality
0.0,14200.0,,0.0,,Quality
4728.0,14434.0,14395.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,"Jos, Nigeria",Quality
0.0,1070000.0,,0.0,World Wide,Quality
0.0,45100.0,,0.0,,Quality
68.0,140.0,2477.0,1.0,United States,Spam
2210.0,2243.0,3187.0,1.0,United States,Spam
2002.0,2518.0,1401.0,1.0,United States,Spam
0.0,0.0,,1.0,,Quality
4528.0,24548.0,35269.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,"151206, 180301-03",Quality
0.0,0.0,0.0,0.0,"Springfield, Ohio",Quality
14414.0,13225.0,16032.0,0.0,United States,Spam
4599.0,3246.0,380.0,0.0,United States,Spam
230.0,37.0,481.0,1.0,United States,Spam
7206.0,16727.0,16322.0,0.0,United States,Spam
0.0,0.0,,0.0,loving nct dream ♡,Quality
0.0,76700.0,,0.0,,Quality
415.0,760.0,2071.0,1.0,United States,Spam
4549.0,24881.0,3153.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,"West Hartford, CT",Quality
0.0,0.0,,0.0,,Quality
30198.0,52283.0,79.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,"Accra, Ghana",Quality
4583.0,16786.0,33290.0,0.0,United States,Spam
0.0,0.0,,1.0,"Pleasant Valley, Alabama",Quality
0.0,0.0,,0.0,"Florida, USA",Quality
110.0,133.0,681.0,1.0,United States,Spam
0.0,0.0,,0.0,"Oregon, USA",Quality
0.0,0.0,,0.0,Chennai,Quality
2953.0,907.0,2754.0,0.0,Pacific County Washington,Spam
2910.0,1476.0,7701.0,0.0,I ❤YB 우린 우주,Spam
834.0,923.0,7561.0,1.0,United States,Spam
0.0,0.0,4.0,0.0,"Redwood City, CA",Quality
0.0,10.0,2194.0,0.0,United States,Spam
0.0,0.0,2.0,0.0,"Sofia, Bulgaria",Quality
1960.0,350.0,549.0,0.0,vinny@sigaint.org,Spam
8452.0,9299.0,23159.0,0.0,United States,Spam
0.0,0.0,,0.0,"Sunderland, England",Quality
84.0,72.0,113.0,0.0,United States,Spam
4413.0,19908.0,24353.0,0.0,United States,Spam
14407.0,13234.0,17242.0,0.0,United States,Spam
2927.0,1226.0,795.0,0.0,United States,Spam
7896.0,19629.0,19055.0,0.0,United States,Spam
64.0,81.0,947.0,1.0,United States,Spam
0.0,0.0,8.0,0.0,London,Quality
551.0,461.0,2488.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,,Quality
7148.0,9020.0,21800.0,0.0,United States,Spam
0.0,0.0,,0.0,Boston,Quality
0.0,0.0,4.0,0.0,NawfBoro North Carolina Artist,Quality
0.0,1390000.0,,0.0,Worldwide,Quality
785.0,888.0,3951.0,1.0,United States,Spam
2908.0,1529.0,8399.0,0.0,"Liverpool, England",Spam
0.0,0.0,,0.0,"Houston, TX",Quality
0.0,138.0,6934.0,1.0,United States,Spam
0.0,41800.0,,0.0,since 151220,Quality
0.0,0.0,0.0,0.0,florida,Quality
31200.0,655000.0,38.0,0.0,New York City,Quality
4524.0,640.0,2727.0,0.0,Nationwide UK delivery,Spam
0.0,0.0,12.0,0.0,,Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,Old Trafford,Quality
0.0,0.0,0.0,0.0,flat earth,Quality
5970.0,60761.0,44670.0,0.0,United States,Spam
0.0,0.0,11.0,0.0,"Stirling, Scotland",Quality
0.0,0.0,0.0,0.0,,Quality
2465.0,3316.0,4139.0,1.0,United States,Spam
2956.0,1069.0,1279.0,0.0,United States,Spam
4987.0,1544.0,740.0,0.0,"Asbury Park, NJ",Spam
0.0,0.0,,0.0,"Indianapolis, IN",Quality
4762.0,1558.0,1439.0,0.0,704-919,Spam
4971.0,18817.0,1541.0,0.0,United States,Spam
48.0,192.0,1113.0,1.0,United States,Spam
0.0,0.0,,0.0,"Montgomery, IL",Quality
23983.0,24333.0,1984.0,0.0,United States,Spam
0.0,0.0,,0.0,"Stonehaven, Scotland",Quality
14335.0,13283.0,22031.0,0.0,United States,Spam
0.0,411000.0,172.0,0.0,"Charlotte, NC",Quality
604.0,353.0,1090.0,1.0,United States,Spam
811.0,750.0,1615.0,1.0,United States,Spam
12829.0,31896.0,29931.0,0.0,United States,Spam
896.0,955.0,4083.0,1.0,United States,Spam
57100.0,56200.0,,0.0,Queen City,Quality
0.0,0.0,,0.0,,Quality
0.0,11.0,953.0,0.0,fan account,Spam
526.0,821.0,8846.0,1.0,United States,Spam
8752.0,20122.0,4887.0,0.0,United States,Spam
0.0,0.0,2.0,0.0,"Jacksonville, FL",Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,4.0,0.0,,Quality
10226.0,11253.0,22983.0,0.0,United States,Spam
11630.0,21447.0,51278.0,0.0,United States,Spam
1802.0,906.0,1500.0,1.0,United States,Spam
0.0,0.0,,0.0,"Rochester, MN",Quality
0.0,0.0,,0.0,satx,Quality
694.0,699.0,3619.0,1.0,United States,Spam
0.0,0.0,2.0,0.0,"Southside, ATL",Quality
6269.0,16529.0,7899.0,0.0,United States,Spam
0.0,0.0,,0.0,,Quality
0.0,28800.0,,0.0,"Greece,Athens,marousi",Quality
4413.0,14886.0,23463.0,0.0,United States,Spam
8692.0,12306.0,15142.0,0.0,United States,Spam
62.0,58.0,416.0,0.0,United States,Spam
9451.0,32539.0,14558.0,0.0,United Kingdom,Spam
1800.0,1663.0,1689.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,734,Quality
4332.0,3442.0,10435.0,0.0,pa,Spam
0.0,101000.0,,0.0,India,Quality
0.0,0.0,,1.0,My Mind,Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,"Ontario, CA",Quality
13961.0,31763.0,33488.0,0.0,United States,Spam
598.0,711.0,3553.0,1.0,United States,Spam
0.0,0.0,7.0,0.0,UK and Ireland,Quality
246.0,2175.0,146015.0,1.0,United States,Spam
34984.0,33357.0,1640.0,0.0,United States,Spam
3767.0,2552.0,960.0,0.0,United States,Spam
0.0,0.0,,0.0,joseph | he/him,Quality
0.0,0.0,0.0,0.0,Somewhere Dark But Beautiful,Quality
14102.0,15177.0,14495.0,0.0,United States,Spam
0.0,0.0,29.0,0.0,"Bay Area, California  📍",Quality
0.0,0.0,,0.0,"Edmonton, AB",Quality
0.0,19400.0,1330.0,0.0,,Quality
548.0,860.0,1462.0,1.0,United States,Spam
5365.0,17450.0,16159.0,0.0,United States,Spam
397.0,187.0,510.0,1.0,United States,Spam
0.0,4500000.0,,0.0,IG/SNAPCHAT: JaredLeto,Quality
5930.0,60647.0,47788.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,columbia md,Quality
2592.0,2278.0,13600.0,1.0,United States,Spam
365.0,398.0,1510.0,1.0,United States,Spam
2678.0,2187.0,6528.0,1.0,United States,Spam
2389.0,3130.0,19500.0,0.0,United States,Spam
723.0,791.0,4820.0,1.0,United States,Spam
0.0,712000.0,16.0,0.0,,Quality
0.0,0.0,4.0,0.0,"Brooklyn, NY",Quality
0.0,535000.0,,0.0,,Quality
0.0,0.0,357.0,0.0,Earth,Quality
2073.0,2639.0,5785.0,0.0,United States,Spam
14239.0,13251.0,28695.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,India,Quality
0.0,6330000.0,,0.0,"Los Angeles, CA",Quality
1575.0,419.0,223.0,0.0,Essex,Spam
1963.0,766.0,1280.0,0.0,"Barking, London",Spam
2425.0,2502.0,2236.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,,Quality
1944.0,2418.0,12387.0,1.0,United States,Spam
14348.0,13262.0,21138.0,0.0,United States,Spam
0.0,0.0,,0.0,HFLL,Quality
0.0,0.0,0.0,0.0,Milano,Quality
1523.0,1494.0,3532.0,1.0,United States,Spam
10146.0,11262.0,29955.0,0.0,United States,Spam
0.0,6300000.0,,0.0,England,Quality
4760.0,14090.0,18372.0,0.0,United States,Spam
11800.0,13700.0,,1.0,,Quality
0.0,0.0,5.0,0.0,United Kingdom,Quality
0.0,0.0,2.0,0.0,,Quality
0.0,0.0,,0.0,,Quality
65.0,181.0,13715.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,15900.0,1487.0,0.0,w/ matty,Quality
315.0,740.0,4352.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,29600.0,83.0,0.0,,Quality
0.0,0.0,11.0,0.0,italy,Quality
0.0,0.0,0.0,0.0,Lagos.,Quality
703.0,763.0,5572.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,kumogakure,Quality
0.0,0.0,14.0,0.0,Archdiocese of Philadelphia,Quality
8812.0,12311.0,6556.0,0.0,United States,Spam
0.0,0.0,,0.0,,Quality
4577.0,16779.0,35021.0,0.0,United States,Spam
10554.0,19638.0,22707.0,0.0,United States,Spam
10112.0,11259.0,32455.0,0.0,United States,Spam
4861.0,1205.0,600.0,0.0,"Austin, Texas",Spam
0.0,301000.0,,0.0,,Quality
2945.0,1043.0,4217.0,0.0,"Queensland, Australia",Spam
297000.0,105000000.0,,0.0,,Quality
452.0,840.0,3236.0,1.0,United States,Spam
0.0,207000.0,848.0,0.0,,Quality
0.0,49600.0,9.0,0.0,London,Quality
1965.0,167.0,1768.0,0.0,United States,Spam
6964.0,13994.0,7225.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,"England, United Kingdom",Quality
21800.0,47000.0,713.0,0.0,Bandle City,Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,1.0,"Bozeman, MT",Quality
2963.0,959.0,1241.0,1.0,SoapBox,Spam
0.0,0.0,,1.0,,Quality
14200.0,14500.0,9.0,0.0,Austin TX,Quality
653.0,397.0,15762.0,1.0,United States,Spam
5145.0,18784.0,14876.0,0.0,United States,Spam
0.0,1920000.0,,0.0,The Mancave,Quality
0.0,0.0,82.0,0.0,,Quality
7919.0,19265.0,9101.0,0.0,United States,Spam
608.0,735.0,1930.0,1.0,United States,Spam
0.0,0.0,3.0,0.0,Casablanca,Quality
707.0,701.0,1911.0,1.0,United States,Spam
2750.0,2694.0,2983.0,1.0,United States,Spam
0.0,0.0,,1.0,Laniakea,Quality
521.0,201.0,848.0,1.0,United States,Spam
0.0,0.0,,0.0,"BRIDGEPORT, USA",Quality
223.0,107.0,612.0,1.0,United States,Spam
0.0,0.0,11.0,0.0,,Quality
0.0,0.0,0.0,0.0,,Quality
4330.0,3366.0,16528.0,0.0,Abu Dhabi,Spam
14242.0,13236.0,28178.0,0.0,United States,Spam
1204.0,1066.0,6097.0,1.0,United States,Spam
6859.0,16027.0,24823.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,FL,Quality
8345.0,8051.0,8331.0,1.0,United States,Spam
0.0,37300.0,,0.0,"Washington, DC",Quality
590.0,555.0,1140.0,1.0,United States,Spam
4312.0,2867.0,16789.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,Philippines,Quality
0.0,275000.0,,0.0,NYC,Quality
12074.0,16917.0,14946.0,0.0,United States,Spam
13133.0,14008.0,8535.0,0.0,United States,Spam
54.0,61.0,604.0,0.0,United States,Spam
0.0,0.0,,0.0,"Memphis, TN",Quality
0.0,0.0,,0.0,,Quality
14506.0,13253.0,10196.0,0.0,United States,Spam
0.0,0.0,0.0,0.0,"Union, NJ 07083",Quality
2334.0,2729.0,27908.0,1.0,United States,Spam
0.0,0.0,,0.0,"London, England",Quality
1501.0,1818.0,1863.0,1.0,United States,Spam
0.0,0.0,11.0,0.0,UK,Quality
0.0,0.0,,0.0,"Punjab, Pakistan",Quality
0.0,0.0,,0.0,"Carmel, IN",Quality
2301.0,2359.0,4306.0,1.0,United States,Spam
0.0,0.0,0.0,0.0,MI,Quality
606.0,398.0,14563.0,1.0,United States,Spam
0.0,11.0,4758.0,0.0,United States,Spam
0.0,0.0,,0.0,Montréal,Quality
9214.0,15997.0,18097.0,0.0,United States,Spam
4306.0,3022.0,22497.0,0.0,"Oregon, USA",Spam
5246.0,5434.0,14034.0,1.0,United States,Spam
692.0,722.0,6131.0,1.0,United States,Spam
0.0,0.0,3.0,0.0,outside your window.,Quality
0.0,0.0,,0.0,,Quality
4979.0,18796.0,1185.0,0.0,United States,Spam
0.0,0.0,10.0,0.0,,Quality
0.0,0.0,,0.0,Frankfurt/Birmingham,Quality
0.0,0.0,0.0,0.0,"Cleveland, OH",Quality
4570.0,16787.0,36547.0,0.0,United States,Spam
0.0,70500.0,,0.0,master threadlist,Quality
3106.0,10813.0,1623.0,0.0,United Kingdom,Spam
0.0,0.0,0.0,0.0,✨calum/4 someday/5 met 5/5 ✨,Quality
1171.0,5581.0,1380.0,0.0,"Brasília, Brazil",Spam
0.0,0.0,0.0,0.0,"Chicago, IL",Quality
1799.0,1716.0,1817.0,1.0,United States,Spam
0.0,0.0,,0.0,"Manitoba, Canada",Quality
0.0,2770000.0,,0.0,Washington Heights,Quality
0.0,0.0,0.0,0.0,Latvia,Quality
14050.0,13214.0,46108.0,0.0,United States,Spam
50.0,2.0,63.0,0.0,"Neptune, NJ",Spam
0.0,134000.0,1163.0,0.0,worldwide,Quality
896.0,580.0,2385.0,1.0,United States,Spam
4062.0,1119.0,2915.0,0.0,somewhere your not!,Spam
0.0,0.0,21.0,0.0,ZZZZzzzzzz,Quality
0.0,2260000.0,,0.0,,Quality
0.0,59800.0,30.0,0.0,India,Quality
455.0,835.0,3635.0,1.0,United States,Spam
2448.0,1049.0,965.0,0.0,U.S.A.,Spam
0.0,0.0,40.0,0.0,Iraq,Spam
0.0,64700.0,60.0,0.0,"ÜT: 32.712541,-117.164504",Quality
